Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Channel Islands,CHI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.31438494,65.17359759,65.2134904,65.20627026,65.07519359,64.86108092,64.83433281,64.90116962,64.85689739,64.66175441,64.41743608,64.39675525,64.52181792,64.75285628,65.06261835,65.43052644,65.54191423,65.72891031,65.98869613,66.32522006,66.71294419,67.09230745,67.53706368,67.97383129,68.35691527,68.66330862,68.8323019,68.99358009,69.10268002,69.19103265,69.27867151,69.0832491,68.93300283,68.79542183,68.66438476,68.55746982,68.46156511,68.40610017,68.38728174,68.39754668,68.42895926,68.46080069,68.52455948,68.61289549,68.70007166,68.74431361,68.65458015,68.6444295,68.73741474,68.90654832,69.07483692,68.75737587,68.48249988,68.26568039,68.12248629,68.03337667,67.83666721,67.67497703,67.51417897
Chile,CHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.79917226,56.66269379,56.50890886,56.38310748,56.35125843,56.4413116,56.48478222,56.66046148,56.9310935,57.23974454,57.55762928,57.90622633,58.26217275,58.6316994,59.02898877,59.45631108,59.87863765,60.30712514,60.74012786,61.17505327,61.60723012,61.97681163,62.3554453,62.71984454,63.03757989,63.29049224,63.5326567,63.69969479,63.8091479,63.88836519,63.95081804,63.94552072,63.9556688,63.98048267,64.02392573,64.09713435,64.18272794,64.32591291,64.51808161,64.75019126,65.01762148,65.37982805,65.74010535,66.11059978,66.50032023,66.90124609,67.28003491,67.65416258,68.00638942,68.31223463,68.55618649,68.70431883,68.8189839,68.88375027,68.8894152,68.83656301,68.82224834,68.78390925,68.71629587
China,CHN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.48929864,56.41430623,56.04320716,55.59332226,55.34842918,55.39780864,55.1412107,55.22092798,55.48364218,55.71898073,55.84475151,55.75895279,55.71482014,55.71445148,55.81803764,56.07424088,56.51837143,57.07486413,57.75095126,58.53265524,59.39014692,60.38572802,61.34417233,62.27457371,63.15879925,63.95382475,64.47215933,64.88625289,65.20429937,65.48348963,65.78012093,65.75345694,66.00620098,66.38654699,66.69214487,66.84353007,67.38887222,67.56700108,67.60975787,67.84412878,68.39942643,68.84570634,69.63820318,70.61835958,71.50885232,72.16407974,72.67358001,72.98536685,73.12961128,73.20572554,73.26558948,73.23099978,73.17702795,73.0809292,72.89924074,72.61433377,72.20275277,71.71751844,71.20211371
Cote d'Ivoire,CIV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.55005248,54.19224227,53.8249788,53.48323444,53.2513421,53.15623193,52.77017643,52.56502626,52.48075856,52.44064693,52.39746111,52.34197777,52.35952481,52.41804083,52.49575865,52.57308376,52.38235316,52.25140668,52.16696802,52.12828188,52.13243046,51.93557876,51.86060131,51.87099826,51.93413883,52.03435181,51.95029611,51.92018391,51.95073381,52.0544538,52.22811942,52.30246019,52.46518203,52.69084619,52.94836355,53.21779337,53.20941305,53.23806366,53.30147111,53.40238276,53.54117142,53.3320307,53.17397941,53.06497133,53.00383506,52.99264802,52.99225547,53.0566181,53.17551355,53.33424696,53.52049754,53.71621723,53.92454923,54.14653009,54.38562725,54.63863285,54.79850449,54.99270587,55.20408485
Cameroon,CMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.22555737,55.95393544,55.70648203,55.48744641,55.31125444,55.18005149,54.83488503,54.58059751,54.38560535,54.21357753,54.04678882,53.7039988,53.40623179,53.14679217,52.92653651,52.743585,52.43116035,52.18128293,51.97898458,51.80670958,51.65332662,51.36894888,51.12419623,50.91867028,50.75663766,50.63918419,50.40608995,50.25469981,50.1689597,50.13563164,50.15209564,50.07887683,50.07540702,50.14069398,50.27861873,50.48945631,50.62382554,50.83672437,51.11269751,51.42587056,51.75394782,51.93996325,52.140167,52.35172118,52.57584278,52.80942018,52.89514068,53.02207943,53.17043884,53.32030414,53.46566122,53.53058118,53.61596424,53.72540222,53.8695782,54.0539964,54.204904,54.40127529,54.6395428
"Congo, Dem. Rep.",COD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.70124744,53.5854156,53.57856244,53.63677064,53.70787841,53.76626889,53.57904348,53.4345306,53.32728169,53.2663721,53.25799724,53.03963948,52.90296843,52.83141981,52.80516195,52.81069366,52.6346128,52.52612774,52.47173819,52.46500178,52.50513792,52.34501276,52.24963363,52.20650538,52.20075789,52.21867548,52.0692648,51.99466467,51.96786712,51.95572119,51.9325149,51.78512489,51.67076509,51.58553594,51.55217472,51.59870901,51.46235925,51.40471735,51.41488956,51.45944719,51.50620435,51.40560799,51.33792603,51.29170152,51.2649598,51.25513948,51.10595124,51.00889708,50.94629563,50.90159465,50.86833881,50.73456277,50.64420847,50.59529653,50.59244086,50.63821747,50.63351317,50.69676857,50.81651729
"Congo, Rep.",COG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.7568237,54.42184762,54.11124558,53.82870191,53.58678884,53.38690245,53.05602953,52.79264904,52.58015888,52.39887338,52.23753377,51.96526244,51.74060555,51.55887914,51.41640221,51.31116048,51.08856529,50.91777666,50.80139173,50.74614938,50.7550899,50.72849158,50.7942967,50.92996805,51.10864073,51.31625576,51.48584925,51.674856,51.89214261,52.15209017,52.45489845,52.72721643,53.04186587,53.37839026,53.70876538,54.01747049,54.26152537,54.49248068,54.70952319,54.91837404,55.1208012,55.19816603,55.29410912,55.39275628,55.47454072,55.52911787,55.60319358,55.65775973,55.70117906,55.75717707,55.84249453,55.61749177,55.45671045,55.35266579,55.2936937,55.27628681,55.3186953,55.41263957,55.554778
Colombia,COL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.38665505,50.12728598,49.89242913,49.70678071,49.60887056,49.61746562,49.64671723,49.79800892,50.04575188,50.36352947,50.74521423,51.13260419,51.59510002,52.13033568,52.71860611,53.33217788,54.03673983,54.67563987,55.26929638,55.85210486,56.43725066,56.85178289,57.33250577,57.82895147,58.2708408,58.62930505,58.94287993,59.1843615,59.38218919,59.58009272,59.79658984,59.99993424,60.1935579,60.39296948,60.61409919,60.86472753,61.0659933,61.33691993,61.64467865,61.94556331,62.22281582,62.56111547,62.85245683,63.1321418,63.45455261,63.84286683,64.24088139,64.71395175,65.22503967,65.71327489,66.14505989,66.5847684,66.94996701,67.25687799,67.53055121,67.77563749,68.0179463,68.24399892,68.444057
Comoros,COM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.4889311,54.93229078,54.38239739,53.87080031,53.45540925,53.16453255,52.79319835,52.55885909,52.43023915,52.37723289,52.37900667,52.24510322,52.19637595,52.20918234,52.23986821,52.24843562,52.152824,52.09097499,52.04232575,52.0042226,51.99315204,51.80884492,51.6406379,51.49659621,51.38682244,51.31213468,51.10564304,50.97967896,50.91387581,50.89157024,50.9081765,50.89319417,50.94031821,51.04568704,51.21453155,51.44637921,51.66947385,51.93812967,52.25006549,52.6024491,52.98760779,53.29688714,53.64376913,54.01064109,54.37805997,54.73139675,54.99125993,55.24843365,55.50059416,55.75267508,56.00586929,56.18248182,56.37109374,56.56536369,56.76305982,56.96479656,57.09911613,57.26460022,57.45456686
Cabo Verde,CPV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.80995217,52.03894276,50.80516984,49.44515401,48.44134058,47.96630472,47.29169722,47.14515992,47.28624071,47.41301105,47.45018185,47.44258392,47.21364905,46.92032995,46.75239611,46.78090784,46.62639768,46.73093457,47.03375408,47.40035034,47.73522355,48.4565795,49.06509342,49.54867935,49.92748321,50.21656966,50.19171488,50.11942018,50.01934022,49.87302939,49.66474331,49.61903937,49.56163898,49.53599615,49.61145781,49.82914125,50.0140317,50.36845191,50.85645578,51.41728426,52.02270965,52.91765835,53.768024,54.63738804,55.60502566,56.68873858,57.79738687,58.9976003,60.22310863,61.36527551,62.36100793,63.27905592,64.02565143,64.61930481,65.11477586,65.54884963,65.92895362,66.28433966,66.6129059
Costa Rica,CRI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.68261969,51.36205702,51.26087063,51.29470661,51.36599389,51.44499671,51.47193181,51.5768548,51.76586977,52.06900522,52.50228159,53.08534411,53.743476,54.47148677,55.24112972,56.01493276,56.77112009,57.46098027,58.09308478,58.68003975,59.21772469,59.50183826,59.81717191,60.10011492,60.27779957,60.32940258,60.30010939,60.16906939,59.99066509,59.85176766,59.79910452,59.82820568,59.97346738,60.21330262,60.50940866,60.84214677,61.23778412,61.66137261,62.12755531,62.65895924,63.25869959,63.7889885,64.38371831,65.01401399,65.63271643,66.20993293,66.75445274,67.23600722,67.66151519,68.04576242,68.39085608,68.61858381,68.82000853,68.98450415,69.10082087,69.16721468,69.18392152,69.17211756,69.12540822
Caribbean small states,CSS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.65803584,52.21149992,51.82405759,51.50623765,51.2538285,51.05144911,50.75554216,50.49404465,50.27690452,50.11461194,50.02451074,50.42618103,50.80332911,51.18937913,51.6301763,52.14242191,52.8718269,53.62757849,54.35165469,54.96518515,55.44471555,56.01016382,56.4294927,56.75728758,57.10180103,57.5290105,57.80966452,58.21273952,58.65272338,59.0050856,59.22120486,59.55867579,59.76905392,59.91562108,60.10464988,60.38615646,60.71269755,61.09135706,61.48556491,61.83987889,62.13713293,62.50501952,62.8530856,63.18768195,63.52310179,63.86594601,64.30805932,64.73545084,65.15664428,65.56349822,65.93553599,66.2545121,66.54199298,66.79504775,67.01429914,67.20263285,67.31138986,67.41276572,67.490417
Cuba,CUB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.28649046,60.26503182,59.76862001,59.04519752,58.44691222,58.12167347,57.48916855,57.34896049,57.44686667,57.42506118,57.13969094,57.03222444,56.58230239,56.03739877,55.77470954,55.96860702,56.30629207,57.14037799,58.30100111,59.47400282,60.47994108,61.65148432,62.5180867,63.19786473,63.89389222,64.67962532,65.2853195,66.00604298,66.73760672,67.33621339,67.75214502,67.95939904,68.12466801,68.2270945,68.2683115,68.26260083,68.43710101,68.44009481,68.38225942,68.4053472,68.56539789,68.68982299,68.99838218,69.39758663,69.73330199,69.93057459,70.03461783,70.01657257,69.91608326,69.80720708,69.7183692,69.66576667,69.60256386,69.52338545,69.41681826,69.27860239,69.03808734,68.8156205,68.60254959
Curacao,CUW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.90693314,53.82308495,53.93192579,54.12947025,54.30918517,54.45480213,54.66642094,54.70499749,54.68213058,54.77324527,55.07261512,55.33149532,55.863325,56.57861094,57.30844518,57.97295319,59.10676251,60.15830077,61.15128685,62.09122116,62.94291738,63.71837258,64.31988926,64.8388822,65.31723784,65.75473643,65.84653934,65.8047709,65.67108846,65.47588359,65.24306266,65.11556346,64.96877226,64.83041545,64.70884122,64.60502356,64.63805479,64.66229532,64.72990845,64.7949306,64.80626608,65.40980338,65.77526436,66.01932676,66.23420008,66.41051256,66.36849635,66.41848956,66.47848967,66.43185867,66.2468497,66.21737846,65.96885355,65.5981734,65.22894547,64.90831858,64.65427315,64.50613283,64.43115906
Cayman Islands,CYM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.38903531,57.30757553,57.49890512,57.95526316,58.55502268,59.17781763,59.16105852,59.12637745,59.07852196,59.02780986,58.96534978,59.84965991,60.71484304,61.45531383,62.05280136,62.56519805,63.17854628,63.81187784,64.43831164,65.05363931,65.65855224,65.53579435,65.46084875,65.39058347,65.30999808,65.22492308,65.08156218,65.01957488,64.93155223,64.77970087,64.60322326,64.72040188,64.86221149,65.01869933,65.22225275,65.49101397,65.6695553,66.01678654,66.45401903,66.91363064,67.37143402,67.73490122,68.11213105,68.48503819,68.85921331,69.23686971,69.54176299,69.87223057,70.19480141,70.48984457,70.74586648,70.71707533,70.66392023,70.5651711,70.42676074,70.27145054,70.0034268,69.74801598,69.49309027
Czech Republic,CZE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.90810281,65.13485859,65.3857437,65.66102401,65.95898139,66.26849626,66.34937583,66.49868454,66.65476815,66.72403347,66.65186003,66.51275853,66.21247753,65.80045223,65.36455421,64.95410357,64.3274979,63.77959935,63.34298426,63.07835564,63.03379729,63.11793789,63.4755212,63.98138709,64.4517625,64.78237694,65.1047303,65.20066766,65.2253261,65.38441221,65.76486032,65.97169735,66.43220708,67.03685505,67.62797958,68.1340172,68.4918972,68.81413929,69.11144333,69.42573899,69.77460143,70.18543847,70.52430678,70.80826937,71.04752516,71.22484943,71.16236224,71.09043674,70.95678902,70.7031885,70.31826833,69.71476978,69.05406551,68.34524579,67.61556015,66.89083524,66.27224569,65.61791833,64.99251759
Germany,DEU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.07621256,66.65479026,66.13720648,65.57840766,65.05960499,64.62021863,64.11445483,63.72242784,63.42778073,63.21011087,63.0705276,62.92804847,62.92948155,63.04705967,63.24035364,63.48757259,63.84676763,64.15870699,64.5154378,65.04163585,65.77698379,66.40449629,67.25893232,68.19136525,68.97835343,69.49464482,69.71175041,69.70965381,69.54124779,69.32726283,69.14479478,68.88220762,68.66624041,68.49644049,68.36364612,68.26593844,68.18977807,68.11961206,68.04844725,67.96026368,67.83921211,67.60595765,67.37253548,67.13905687,66.91467656,66.71504331,66.50495348,66.31166703,66.13711176,65.99266964,65.87886682,65.78525291,65.74820938,65.73234874,65.68373814,65.56447055,65.39599085,65.17782359,64.9170079
Djibouti,DJI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.32708403,54.18540532,54.29068829,54.46098501,54.49373972,54.33922218,53.89937005,53.43881519,52.96877447,52.54224849,52.18747456,51.76357367,51.45627818,51.21583897,50.95842208,50.61712976,50.25265936,50.09352059,50.15356744,50.50627074,51.18091152,51.25021004,51.57252947,52.02766873,52.36357098,52.39172676,52.5606291,52.41184508,52.14376587,52.08046621,52.40176965,52.31047848,52.60156019,53.14820653,53.68288113,54.03418212,54.54700818,54.86719638,55.10262865,55.45598057,56.01657785,56.3584647,56.87991839,57.51901227,58.17758614,58.82382982,59.86334627,60.88129508,61.87052739,62.79784447,63.61214856,64.01354615,64.32026282,64.56317439,64.8183199,65.12697581,65.27921284,65.56145065,65.89830466
Dominica,DMA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.1895911,64.27108034,64.42329738,64.60018706,64.73846697,64.80978729,64.75505928,64.69015794,64.60643378,64.51078329,64.4130149,64.28726327,64.15528481,64.04237941,63.98406877,63.99742115,64.00492239,64.09268508,64.25262589,64.47096894,64.73953175,65.03132111,65.38287749,65.76913033,66.14766682,66.48448265,66.75941319,66.95871652,67.10607306,67.23897207,67.36972427,67.3761782,67.41036226,67.44114811,67.43760811,67.39406624,67.23598726,67.08474564,66.93591156,66.79691772,66.67677677,66.55990543,66.44286658,66.33126464,66.22573162,66.11934776,65.97682414,65.83647186,65.69187022,65.5404398,65.3825742,65.1572512,64.94189973,64.6886875,64.39695943,64.10939592,63.98027856,63.84881462,63.7287848
Dominican Republic,DOM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.23013736,48.91265545,48.65516166,48.46990566,48.38230331,48.40571824,48.46979696,48.63961318,48.89527112,49.21442886,49.58524086,49.96051616,50.38331736,50.84141321,51.3251096,51.82787435,52.30758733,52.80305132,53.30215774,53.79203452,54.2664303,54.70577463,55.12112358,55.51395471,55.88921192,56.25059075,56.59223139,56.92232003,57.23771793,57.53112939,57.79993647,58.0703369,58.30890367,58.52896913,58.75035318,58.98506595,59.21109431,59.46789913,59.74318839,60.01692619,60.28116512,60.55693246,60.80962983,61.06164333,61.34127084,61.66022352,62.00485622,62.38388172,62.78409719,63.17642429,63.53787642,63.83332632,64.091107,64.31206007,64.50097357,64.66184515,64.77723382,64.86939538,64.94005302
Algeria,DZA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.17856289,51.60344976,50.87874795,50.14456295,49.59100123,49.29479475,49.02089319,49.03109794,49.21712702,49.42822081,49.5917348,49.57315806,49.53011221,49.49194533,49.51182502,49.60974444,49.61830587,49.7180443,49.87733027,50.05546762,50.23179834,50.33395629,50.48322727,50.67617925,50.92138125,51.22563794,51.51306646,51.86944431,52.28741897,52.76209971,53.2918002,53.82829986,54.41980758,55.07428032,55.80778382,56.6291632,57.44948517,58.3667527,59.35080318,60.35048159,61.32987203,62.40208341,63.39027438,64.30234951,65.1422789,65.8877914,66.44938519,66.86369515,67.13221663,67.26307818,67.26101388,67.01824764,66.76538119,66.44641223,66.00259811,65.42884525,64.85756642,64.18320494,63.48882487
East Asia & Pacific (excluding high income),EAP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.10492758,55.91114147,55.52161618,55.09799257,54.84065736,54.81497773,54.56627706,54.57384713,54.73339878,54.89950892,55.01261642,54.95738727,54.96417665,55.02628802,55.17669492,55.44536156,55.82982049,56.30497615,56.87581779,57.53158749,58.24777658,59.06440125,59.85458551,60.6257287,61.36822869,62.05546242,62.52151846,62.93360148,63.28743526,63.61005377,63.93561583,64.01458989,64.27967968,64.63123694,64.93960757,65.15511052,65.64082475,65.88813351,66.05410619,66.35412965,66.86834553,67.27472376,67.90833764,68.66373661,69.35816122,69.89643006,70.34250518,70.65218179,70.84556988,70.98349818,71.09680659,71.13491388,71.14726719,71.12220342,71.03764155,70.88507213,70.62443648,70.32428622,70.00494974
Early-demographic dividend,EAR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.46643442,55.12956414,54.79065601,54.48825586,54.28202206,54.19422492,54.01611551,53.9677834,54.01478675,54.10973318,54.22709413,54.22970731,54.27493303,54.35793804,54.47900405,54.63559152,54.67795478,54.77538378,54.91141014,55.06691869,55.22934379,55.3052018,55.40398411,55.52560495,55.67711099,55.86187376,55.93411219,56.06781838,56.24903439,56.46429874,56.70264434,56.89216818,57.11940315,57.38540647,57.69201058,58.0366105,58.35360865,58.70202446,59.07769747,59.4749283,59.88706547,60.22075825,60.57465995,60.93991573,61.30576099,61.66643269,61.99638507,62.31931823,62.63708064,62.95462695,63.27433773,63.56036326,63.85539783,64.14947355,64.42870581,64.68534158,64.90279212,65.10080029,65.28462357
East Asia & Pacific,EAS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.76584546,56.66772388,56.39926945,56.10165637,55.94409184,55.97567125,55.79041158,55.82493168,55.97852662,56.14914297,56.25771901,56.21780754,56.22392663,56.26935723,56.40884018,56.65924985,56.9932263,57.42914973,57.9597718,58.56477602,59.21618733,59.96946356,60.68480953,61.37827152,62.0549423,62.69577854,63.13319891,63.53855639,63.89980434,64.22660681,64.54130336,64.6360927,64.87920688,65.18841806,65.45914417,65.65135916,66.07161345,66.28643248,66.431957,66.69290159,67.13890501,67.489517,68.0372633,68.69051407,69.29092116,69.754068,70.14170415,70.40766147,70.56846844,70.67497596,70.75254701,70.7561126,70.73309408,70.67416673,70.56170444,70.38862875,70.11696324,69.81101374,69.48809496
